% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 21 2026, 19:55"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),theta (rad),n1_B,freq (THz),反射率，端口 1 (1),总反射率 (1),n1_A,n1_B,n1_C,n2_A,n2_B,n2_C
6.850000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.376532233576642E2,9.510677163201663E-2∠0.000000000000000E0°,9.510677163201663E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.376532233576642E2,9.499153930924693E-2∠0.000000000000000E0°,9.499153930924693E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.376532233576642E2,9.487673455303537E-2∠0.000000000000000E0°,9.487673455303537E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.376532233576642E2,9.476123996816785E-2∠0.000000000000000E0°,9.476123996816785E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.376532233576642E2,2.420336162931676E0∠0.000000000000000E0°,2.420336162931676E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.376532233576642E2,2.419772563961131E0∠0.000000000000000E0°,2.419772563961131E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.376532233576642E2,2.419612055749764E0∠0.000000000000000E0°,2.419612055749764E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.376532233576642E2,2.419702863364551E0∠0.000000000000000E0°,2.419702863364551E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.376532233576642E2,2.419445269042291E0∠0.000000000000000E0°,2.419445269042291E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.850000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.376532233576642E2,2.419275718619228E0∠0.000000000000000E0°,2.419275718619228E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.344818231884058E2,9.590304334337293E-2∠0.000000000000000E0°,9.590304334337293E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.344818231884058E2,9.585867749370063E-2∠0.000000000000000E0°,9.585867749370063E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.344818231884058E2,9.581428562399792E-2∠0.000000000000000E0°,9.581428562399792E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.344818231884058E2,9.576982888316195E-2∠0.000000000000000E0°,9.576982888316195E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.344818231884058E2,9.572514177115792E-2∠0.000000000000000E0°,9.572514177115792E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.344818231884058E2,9.568045702971170E-2∠0.000000000000000E0°,9.568045702971170E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.344818231884058E2,2.421014692245744E0∠0.000000000000000E0°,2.421014692245744E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.344818231884058E2,2.420847901130624E0∠0.000000000000000E0°,2.420847901130624E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.344818231884058E2,2.420766587897401E0∠0.000000000000000E0°,2.420766587897401E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.344818231884058E2,2.420589103350866E0∠0.000000000000000E0°,2.420589103350866E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.344818231884058E2,2.420460923103948E0∠0.000000000000000E0°,2.420460923103948E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.900000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.344818231884058E2,2.420315425278610E0∠0.000000000000000E0°,2.420315425278610E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,0.000000000000000E0,4.313560546762591E2,9.782079907772802E-2∠0.000000000000000E0°,9.782079907772802E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,1.000000000000000E-3,4.313560546762591E2,9.784378561592459E-2∠0.000000000000000E0°,9.784378561592459E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,2.000000000000000E-3,4.313560546762591E2,9.786705844247577E-2∠0.000000000000000E0°,9.786705844247577E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,3.000000000000000E-3,4.313560546762591E2,9.789024319300832E-2∠0.000000000000000E0°,9.789024319300832E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,4.000000000000000E-3,4.313560546762591E2,9.791339029551310E-2∠0.000000000000000E0°,9.791339029551310E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,1.000000000000000E1,5.000000000000000E-3,4.313560546762591E2,9.793663408744570E-2∠0.000000000000000E0°,9.793663408744570E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,0.000000000000000E0,4.313560546762591E2,2.422323125542772E0∠0.000000000000000E0°,2.422323125542772E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,1.000000000000000E-3,4.313560546762591E2,2.422002094328793E0∠0.000000000000000E0°,2.422002094328793E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,2.000000000000000E-3,4.313560546762591E2,2.421843643436338E0∠0.000000000000000E0°,2.421843643436338E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,3.000000000000000E-3,4.313560546762591E2,2.421664589098517E0∠0.000000000000000E0°,2.421664589098517E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,4.000000000000000E-3,4.313560546762591E2,2.421502097121719E0∠0.000000000000000E0°,2.421502097121719E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.949999999999999E-7,8.000000000000000E1,5.000000000000000E-3,4.313560546762591E2,2.421496344448844E0∠0.000000000000000E0°,2.421496344448844E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.282749400000000E2,1.010000180696403E-1∠0.000000000000000E0°,1.010000180696403E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.282749400000000E2,1.010864335141830E-1∠0.000000000000000E0°,1.010864335141830E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.282749400000000E2,1.011733778087129E-1∠0.000000000000000E0°,1.011733778087129E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.282749400000000E2,1.012601085415638E-1∠0.000000000000000E0°,1.012601085415638E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.282749400000000E2,1.013472116698240E-1∠0.000000000000000E0°,1.013472116698240E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.282749400000000E2,1.014344681512635E-1∠0.000000000000000E0°,1.014344681512635E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.282749400000000E2,2.423684526817985E0∠0.000000000000000E0°,2.423684526817985E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.282749400000000E2,2.423505982149935E0∠0.000000000000000E0°,2.423505982149935E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.282749400000000E2,2.423186021204683E0∠0.000000000000000E0°,2.423186021204683E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.282749400000000E2,2.423173787283622E0∠0.000000000000000E0°,2.423173787283622E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.282749400000000E2,2.423014433299608E0∠0.000000000000000E0°,2.423014433299608E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.000000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.282749400000000E2,2.422875654753587E0∠0.000000000000000E0°,2.422875654753587E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.252375290780141E2,1.053317465225128E-1∠0.000000000000000E0°,1.053317465225128E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.252375290780141E2,1.054767493318692E-1∠0.000000000000000E0°,1.054767493318692E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.252375290780141E2,1.056218824096343E-1∠0.000000000000000E0°,1.056218824096343E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.252375290780141E2,1.057674617846399E-1∠0.000000000000000E0°,1.057674617846399E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.252375290780141E2,1.059132151468650E-1∠0.000000000000000E0°,1.059132151468650E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.252375290780141E2,1.060593310205899E-1∠0.000000000000000E0°,1.060593310205899E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.252375290780141E2,2.424484604443145E0∠0.000000000000000E0°,2.424484604443145E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.252375290780141E2,2.424313655869895E0∠0.000000000000000E0°,2.424313655869895E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.252375290780141E2,2.424320898513192E0∠0.000000000000000E0°,2.424320898513192E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.252375290780141E2,2.423996289312842E0∠0.000000000000000E0°,2.423996289312842E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.252375290780141E2,2.423849730857660E0∠0.000000000000000E0°,2.423849730857660E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.050000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.252375290780141E2,2.423710781989639E0∠0.000000000000000E0°,2.423710781989639E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.100000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.222428985915493E2,1.106898543104136E-1∠0.000000000000000E0°,1.106898543104136E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.100000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.222428985915493E2,1.108874744297386E-1∠0.000000000000000E0°,1.108874744297386E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.100000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.222428985915493E2,1.110846839361209E-1∠0.000000000000000E0°,1.110846839361209E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
7.100000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.222428985915493E2,1.112830111752808E-1∠0.000000000000000E0°,1.112830111752808E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
